Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Domain,Domain Category,"CORN, GRAIN - ACRES HARVESTED  -  <b>VALUE</b>","CORN, GRAIN - ACRES HARVESTED  -  <b>CV (%)</b>","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE  -  <b>VALUE</b>","CORN, GRAIN - YIELD, MEASURED IN BU / ACRE  -  <b>CV (%)</b>","CORN, GRAIN, IRRIGATED - ACRES HARVESTED  -  <b>VALUE</b>","CORN, GRAIN, IRRIGATED - ACRES HARVESTED  -  <b>CV (%)</b>"
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,NORTHEAST,30,NOBLE,113,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"63,274",5.6,NA,NA,"10,688",11.3
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,NORTHEAST,30,STEUBEN,151,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"33,193",5.6,NA,NA,"1,589",11.3
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,NORTHEAST,30,WELLS,179,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"82,417",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"52,798",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,BENTON,7,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"141,192",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"155,644",5.6,NA,NA,"14,049",11.3
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"113,798",5.6,NA,NA,"38,590",11.3
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"67,072",5.6,NA,NA,"6,438",11.3
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,NEWTON,111,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"104,169",5.6,NA,NA,"4,425",11.3
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"56,213",5.6,NA,NA,"6,074",11.3
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,PULASKI,131,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"102,017",5.6,NA,NA,"10,924",11.3
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,STARKE,149,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"61,621",5.6,NA,NA,"17,152",11.3
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,WHITE,181,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"155,272",5.6,NA,NA,"3,531",11.3
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,BROWN,13,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"1,833",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,CRAWFORD,25,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"2,413",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,FLOYD,43,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"3,939",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,HARRISON,61,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"29,188",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,JACKSON,71,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"59,204",5.6,NA,NA,"1,677",11.3
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,LAWRENCE,93,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"19,503",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,MONROE,105,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"8,930",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,ORANGE,117,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"23,764",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,PERRY,123,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"10,062",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"64,074",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,CLARK,19,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"15,805",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,DEARBORN,29,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"6,745",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,FRANKLIN,47,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"34,544",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,JEFFERSON,77,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"15,884",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,JENNINGS,79,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"35,762",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,OHIO,115,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"2,516",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,RIPLEY,137,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"51,009",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,SCOTT,143,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"15,138",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"7,235",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"106,935",5.6,NA,NA,"5,120",11.3
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,37,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"66,176",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"133,726",5.6,NA,NA,"3,115",11.3
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"56,269",5.6,NA,NA,"1,728",11.3
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"154,256",5.6,NA,NA,"20,870",11.3
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,MARTIN,101,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"17,693",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,PIKE,125,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"28,620",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,POSEY,129,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"115,404",5.6,NA,NA,"11,254",11.3
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,SPENCER,147,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"63,567",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,SULLIVAN,153,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"76,097",5.6,NA,NA,"3,581",11.3
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,VANDERBURGH,163,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"36,207",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,WARRICK,173,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"41,755",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,CLAY,21,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"63,461",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,FOUNTAIN,45,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"102,068",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,MONTGOMERY,107,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"140,941",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,OWEN,119,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"23,883",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,PARKE,121,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"54,820",5.6,NA,NA,"1,710",11.3
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,PUTNAM,133,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"73,847",5.6,NA,NA,18,11.3
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,TIPPECANOE,157,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"100,976",5.6,NA,NA,"2,790",11.3
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,VERMILLION,165,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"52,003",5.6,NA,NA,NA,NA
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,VIGO,167,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"48,740",5.6,NA,NA,704,11.3
CENSUS,2012,YEAR,NA,COUNTY,INDIANA,18,WEST CENTRAL,40,WARREN,171,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"82,656",5.6,NA,NA,"1,720",11.3
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,BARTHOLOMEW,5,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"75,513",NA,NA,NA,"5,852",NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,BOONE,11,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"116,734",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,CLINTON,23,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"146,028",NA,NA,NA,750,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,DECATUR,31,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"99,283",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,GRANT,53,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"90,381",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,HAMILTON,57,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"58,562",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,HANCOCK,59,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"78,485",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,HENDRICKS,63,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"78,826",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,HOWARD,67,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"74,197",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,JOHNSON,81,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"68,822",NA,NA,NA,"1,205",NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,MADISON,95,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"100,631",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,MARION,97,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"5,225",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,MORGAN,109,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"45,517",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,RUSH,139,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"107,095",NA,NA,NA,476,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,SHELBY,145,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"100,745",NA,NA,NA,"2,241",NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,CENTRAL,50,TIPTON,159,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"85,033",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,EAST CENTRAL,60,BLACKFORD,9,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"32,325",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,EAST CENTRAL,60,DELAWARE,35,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"70,502",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,EAST CENTRAL,60,FAYETTE,41,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"35,172",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,EAST CENTRAL,60,HENRY,65,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"77,977",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,EAST CENTRAL,60,JAY,75,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"77,073",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,EAST CENTRAL,60,RANDOLPH,135,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"97,677",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,EAST CENTRAL,60,UNION,161,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"31,294",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,EAST CENTRAL,60,WAYNE,177,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"65,440",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTH CENTRAL,20,CARROLL,15,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"106,910",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTH CENTRAL,20,CASS,17,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"116,808",NA,NA,NA,"2,626",NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTH CENTRAL,20,ELKHART,39,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"60,150",NA,NA,NA,"12,966",NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTH CENTRAL,20,FULTON,49,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"90,215",NA,NA,NA,"14,388",NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTH CENTRAL,20,KOSCIUSKO,85,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"108,230",NA,NA,NA,"17,248",NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTH CENTRAL,20,MARSHALL,99,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"78,522",NA,NA,NA,"4,782",NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTH CENTRAL,20,MIAMI,103,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"70,104",NA,NA,NA,690,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTH CENTRAL,20,ST. JOSEPH,141,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"96,963",NA,NA,NA,"19,938",NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTH CENTRAL,20,WABASH,169,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"78,585",NA,NA,NA,876,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTHEAST,30,ADAMS,1,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"63,056",NA,NA,NA,7,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTHEAST,30,ALLEN,3,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"90,886",NA,NA,NA,6,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTHEAST,30,DE KALB,33,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"48,567",NA,NA,NA,492,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTHEAST,30,HUNTINGTON,69,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"82,215",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTHEAST,30,LAGRANGE,87,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"54,215",NA,NA,NA,"16,890",NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTHEAST,30,NOBLE,113,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"56,404",NA,NA,NA,"5,891",NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTHEAST,30,STEUBEN,151,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"31,704",NA,NA,NA,980,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTHEAST,30,WELLS,179,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"82,159",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTHEAST,30,WHITLEY,183,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"46,919",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,BENTON,7,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"149,861",NA,NA,NA,"3,934",NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,JASPER,73,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"202,010",NA,NA,NA,"17,275",NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,LA PORTE,91,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"131,354",NA,NA,NA,"34,284",NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,LAKE,89,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"67,849",NA,NA,NA,"7,302",NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,NEWTON,111,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"102,043",NA,NA,NA,"4,651",NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,PORTER,127,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"55,090",NA,NA,NA,"6,389",NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,PULASKI,131,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"109,518",NA,NA,NA,"10,786",NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,STARKE,149,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"76,104",NA,NA,NA,"12,799",NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,NORTHWEST,10,WHITE,181,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"190,457",NA,NA,NA,"2,943",NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,BROWN,13,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"1,952",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,CRAWFORD,25,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"1,556",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,FLOYD,43,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"3,531",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,HARRISON,61,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"33,120",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,JACKSON,71,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"80,682",NA,NA,NA,"1,593",NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,LAWRENCE,93,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"14,799",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,MONROE,105,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"7,367",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,ORANGE,117,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"23,085",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,PERRY,123,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"10,589",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTH CENTRAL,80,WASHINGTON,175,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"67,144",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,CLARK,19,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"18,968",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,DEARBORN,29,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"10,231",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,FRANKLIN,47,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"35,633",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,JEFFERSON,77,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"22,297",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,JENNINGS,79,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"45,273",NA,NA,NA,233,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,OHIO,115,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"2,426",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,RIPLEY,137,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"55,590",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,SCOTT,143,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"21,449",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTHEAST,90,SWITZERLAND,155,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"6,102",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,DAVIESS,27,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"101,319",NA,NA,NA,"2,392",NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,DUBOIS,37,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"65,242",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,GIBSON,51,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"114,047",NA,NA,NA,"3,663",NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,GREENE,55,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"54,234",NA,NA,NA,"1,084",NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,KNOX,83,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"164,386",NA,NA,NA,"17,656",NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,MARTIN,101,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"19,764",NA,NA,NA,NA,NA
CENSUS,2007,YEAR,NA,COUNTY,INDIANA,18,SOUTHWEST,70,PIKE,125,NA,NA,0,NA,CORN,TOTAL,NOT SPECIFIED,"27,074",NA,NA,NA,NA,NA
